,id,date,rating,userName,content
668,669,2020년 5월 26일,1,백시앙,별하나도아까움 궁새해서쓰면인증 실패뜨고 문의해서환불요구하면 정상이라고환불안된다함;가격싼이유 다있는듯 상담도 챗봇뿐이고 상담사는따로없고 정보부족
669,670,2021년 2월 13일,5,성유화,저렴하게 살수잇어서 너무좋아용!
670,671,2020년 8월 14일,5,냥이놀이터꼬토금,판매도 빠르고편리해요
671,672,2021년 3월 18일,5,전원,"스벅 이디야 뚜레쥬르 베라 주로 사용중이고요, 착한가격으로 친구에게 선물해요~"
672,673,2020년 8월 12일,5,아자자!!,항상 쓰고있는데 너무 좋습니다.^^
673,674,2020년 9월 8일,5,Jimin Hong,기프티콘 싸게 구매도 되고 필요없는 기프티콘 팔수도 있네요
674,675,2020년 8월 11일,5,mj cho,사용하기편리해서 자주 애용하고있습니다~
675,676,2021년 6월 29일,3,잠으섬,?회원가입 안되요.전번 입력함 카톡으로 인증 번호오는데 숫자가 4개와요. 그거입력함 6자리이상 입력하라나오네요. 카톡로그인 누름 멈추네요;;;;
676,677,2020년 7월 24일,1,ive L,5만원 사기당했 어요ㅋㅋ 5만원짜리 산건데 쓰려고 보니까 2880원 남아 있더라고오 ㅋ 이거 2000원을 써버려서 환불도 못받고 ㅋㅋ 별 주기가 아까운데
677,678,2021년 4월 6일,5,이용,너무좋은어플 자주쓰고있어요~^^
678,679,2021년 2월 6일,1,14 09,이전에 본인이 등록한 카드 관리 앱에서 안되나요? 자꾸 간편결제하려니 기인증카드라고 뜨기만하고 간편결제누르면 카드선택하라하고 왜이런가요
679,680,2021년 8월 1일,5,정예진,판매가 하려면 인증하라는데 인증하면 화면이 하얗게떠요 ㅠ
680,681,2021년 1월 2일,1,안소연,왜 핸드폰인증하면 자꾸 에러뜨면서 가입이 안되요?
681,682,2021년 1월 11일,1,Y K,쓰다가 정말 상담원태도가 별로여서 탈퇴하네요~
682,683,2021년 7월 11일,1,먀먀묘,정산까지 한세월걸림 주말곂치면 더오래걸림 어이진자없네
683,684,2021년 11월 9일,5,자연스럽게,매장에 들러 제품 확익후 바로 쿠폰구매해서 사용했어요ᆢ 먹고싶던 파바 생크림케잌 할인받아 맛있게 먹었어요
684,685,2021년 3월 17일,5,김땡칠,진짜 좋아요 이걸로 매번 스벅에서 저렴하게 음료 마십니다.
685,686,2021년 3월 25일,1,Gayeon Won,정산금 출금 눌렀더니 6시까지 다시 신청하라고 할때는 언제고 오류만 뜨면 어쩌라는거죠?ㅠㅠ
686,687,2020년 8월 11일,5,임남균,최고에요♡ 싸게사고 팔고! 좋아요!
687,688,2021년 5월 6일,3,경_,주말에는 되도록 여기서 구매하지 마세요ㅋㅋ 기프티콘에 문제가 생겨도 상담 가능 시간이 평일 10시~6시라 그때까지 아무런 조치도 못 받거든요~ 저처럼 당일에 필요해서 샀다가 발행 취소된 쿠폰 와서 고생할 바에 그냥 직접 사는 게 시간 안 뺏기고 훨씬 이득입니다. + 평일에 환불처리는 빠릅니다. 앱 문제는 아니니까 정정할게요.
688,689,2020년 11월 3일,5,s un,안쓰는 기프티콘 판매해서 필요한 기프티콘으로 사서 쓰니 좋아요
689,690,2021년 4월 6일,5,푸른솔,편리하게 잘 이용중입니다
690,691,2020년 10월 4일,5,꺄뮤,너무좋아요 덕분에 현금도생기네요
691,692,2020년 11월 15일,4,방탄 7명의왕자들,다른것보다 기프트콘 이 싸서 좋은거 같아요
692,693,2021년 3월 18일,3,니모,이미 사용한 쿠폰인지 아닌지를 이어플이 중간에서 확인하는거 맞죠?
693,694,2021년 12월 25일,5,Irene K,쏠쏠하게 돈모으는 재미가 있습니다.
694,695,2020년 10월 20일,5,Sanghyeon Jo,장바구니 기능이 있었음 좋겠어요.
695,696,2021년 4월 7일,5,강유범,편하게 이용 잘하고 있어요 너무 좋네요
696,697,2021년 8월 21일,1,Roundrock TX,니콘내콘 쿠폰 구매했는데 매장갔더니 유효하지 않은 쿠폰이라며 사용불가라네요. 사기당한건가요? 고객센터는 주말이라 문닫았네요. 해결부탁드립니다.
697,698,2021년 12월 23일,1,박수복,"최근에 산 GS25 스타벅스 더블샷 에스프레소 크림 12월31일자 쿠폰을 구입했는데.. 이거 사기쿠폰이네요.. 해당 쿠폰은 등록되지 않은 쿠폰이라 나옵니다.. 적은 금액이라고 이정돈 괜찮겠지하고 일부로 이런쿠폰인지 알면서 이런걸 판매 하시나봐요? 낼까지 환불조치가 되지않을 경우 소보원에 신고 및 언론에 사기쿠폰 판매 대행사로 제보 하겠습니다! 날짜가 얼마남지 않은 걸 살땐 정말 조심해야겠네요.. 싼걸 미끼로 날짜가 짧아 고객센터 신고도 전에 재수 없으면 유효기간이 지나 버릴 수도 있으니.. 이런점을 이용해 사기쿠폰이 남발 합니다. 판매자를 탓하기 이전에 이 회사에서 그런걸 걸러내지 못한 다는걸 다 알고 판매하는거니까.. 아무래도 이회사는 언론의 뭇매를 좀 맞아봐야 정신을 차릴려나 봅니다. 이런식이면 소비자가 불안해서 쿠폰을 어떻게 사겠어요? 입장 바꿔 생각해보세요.. 그리고, 이런 업을 할려면은 왠만하면 고객센터 전화 정도는 들여놓고 하세요.. 사기쿠폰판매업자와 동조하는거 아녜요?"
698,699,2020년 11월 3일,4,한송이,쿠폰 판매가 쉬워요 그런데 가끔 뒤로가기하면 판매하기가 사라져요 ㅠ
699,700,2021년 1월 24일,3,Jimin Jina,"하루, 이틀이 지났는데도 판매 제시 알림이 안 떠요ㅠㅠ 현재 리뷰 대기량은 매우 많음인데 왜 그런 거죠..?"
700,701,2021년 7월 28일,1,hj j,회원가입에 인증까지 하고 판매자인증하는데 인증번호 넣고 확인까지 눌렀는데 하얀화면만 수십번나옴 열받아서 바로 탈퇴하고 삭제 전에 글남김
701,702,2021년 4월 25일,1,SH K,s21에서 앱이 실행되지않고 자꾸 종료되요. 해결부탁드려요
702,703,2021년 4월 7일,5,권미선,너무 편하게 잘 사용하고 있어요. 없어서는 안될 어플입니다.
703,704,2021년 1월 8일,1,김우찬,"두개를 판매등록하면 먼저등록한게 사라짐,,,"
704,705,2021년 7월 28일,4,Yurt 76,기프티콘 이미지 저장 가능하게 해주세요
705,706,2021년 5월 27일,1,sjsnjd_69 as,왜 다시깔았는데 앱 안켜지냐??
706,707,2020년 5월 18일,4,다람쥐,메모기능 있으면 좋겠어요 금액권 잔액관리 어려워요
707,708,2020년 10월 16일,5,Of Best Best,편리하고 좋아요
708,709,2021년 7월 30일,4,SKD,스타벅스 무제한 사용해봤는데 되네요 단지 코드13개라 온라인주문은 안됬어요 ㅜㅜ
709,710,2021년 6월 1일,2,떡볶이,핸드폰 인증 계속 완료라 뜨는데 다음으로 안넘어가지네요 왜이런가요
710,711,2020년 10월 25일,5,김소진,가성비 최고의 기프티콘 앱이예요
711,712,2021년 1월 7일,1,미키,앱 조잡하고 자꾸 죽음. 쿠폰 쓸려하는데 짜꾸 죽으면 뒷사람 눈치보이고 종업원 짜증냄. 쿠폰 사용 법이 까다로워 사용 못해도 환불 안됨. 절대 비추.
712,713,2020년 8월 14일,5,해피해피,우왕 만족하고잘쓰고있어요! 더매입많이해주세오
713,714,2021년 5월 29일,1,미녕,아니 쿠폰쓸려구 구매했는데 왜 어플이 안열려요??ㅠ 그냥 제돈주고 사먹고왔는데 어플 정상화는 언제되는건가요???
714,715,2021년 3월 23일,5,가인,다 괜찮은것같은데 다만 무통장 입금도 있었으면 좋겠네요
715,716,2019년 9월 7일,1,Google 사용자,이미 쓴 거를 팔면 어떡해요? 계산대에서 이미 쓴거라네요; 리뷰보니 저말고 그런 분 또 있네요. 산지 일이분만에 쓰려고 하니까 이미 다른 지역에서 쓴거라네요. 뭐 이런 어플이 다 있죠.
716,717,2021년 11월 9일,5,서진석,이제 알게된게 한심하네요 ㅠㅠ 정말 추천합니다
717,718,2021년 4월 27일,5,김수정,캡쳐사용 가능한건지 자새한 설명이 없어요...ㅠㅠㅠ 사용 가능한거죠?
718,719,2021년 11월 29일,5,조현아,기프콘 할인받는곳 찾고 있었는데 알게되어 기쁘네요
719,720,2021년 4월 26일,5,돈과스윙스,짱좋아요 무조건 여기서 기프티콘으로 사서 먹어요 그런데 혹시 연말정산 현금영수증 되나요?
720,721,2021년 7월 30일,1,최종익,판매하려는데 문자인증 어플인증하고 확인누르면 어플이 먹통이 돼요
721,722,2021년 5월 27일,5,유현진,카페인이 절실히 필요한 오늘 쿠폰으로 동료커피까지 함께 사서 출근했네요 덕분에 하루 잘견뎠네요
722,723,2021년 4월 18일,1,사김,업뎃후 오류가넘심한데요? 목록도안보이고
723,724,2021년 4월 5일,1,자음퀴즈 세계1위 Team J-,오프라인 사용은 뭔데 취급안함? 지들 맘대로네
724,725,2021년 11월 22일,5,윤광빈,잘 사용하고 있습니다~ 질문이 있는데 정산금이 토스뱅크 계좌로 입금되게 하고 싶은데 은행목록에 토스뱅크가 없더라고요ㅠㅜ 토스뱅크 추가가 가능한가요?
725,726,2021년 7월 3일,5,김인수,스타벅스 커피를 할인 받아 구매할 수 있어 좋습니다.
726,727,2021년 8월 9일,1,공주,회원탈퇴버튼 알려달라 했더니 무슨소리 하시는거에요 회원탈퇴버튼 어디있냐구요
727,728,2021년 4월 7일,5,Daehee Jung,편리하게 잘 사용하고 있습니다
728,729,2021년 6월 4일,1,TW,갑자기 안열리네요? 돈도 충전되있는데 무슨일이죠?
729,730,2021년 8월 26일,4,김판석,할인폭을 최대한 많이 잡아주세요~
730,731,2021년 2월 10일,5,스콘은맛있어,유용하게 잘 이용하고 있어요~^^
731,732,2021년 3월 17일,5,YONGHAN JEON,잘쓰고있습니다 환불 정책 개선되면 좋을거같아요
732,733,2021년 10월 1일,3,이준혁,저번에 쿠폰이 쓰여 있어서 화가 났었는데 환불도 해주고 그래도 괜찮은 앱입니다
733,734,2022년 1월 5일,4,은우아빠,선물용으로 쿠폰을 카톡으로 공유할수있게 해주시면 좋겠네요
734,735,2021년 4월 6일,4,shirley Ann,필요할때 아주 요긴하게 썼어요~ㅋ
735,736,2020년 2월 17일,1,Google 사용자,앱이 작동되지를 않아요;;;
736,737,2021년 8월 3일,5,Cerenity Endymion,유효기간 알림 서비스가 좋아요!
737,738,2019년 3월 30일,5,Google 사용자,기프티콘판매 구매 모두가능하니 너무 좋아요 ㅎ
738,739,2021년 1월 29일,1,하하,아 내 돈 ㅠㅠ 아 ㅠㅠㅠㅠㅠㅠ 카드로 사고 잔액 확인해봤더니 돈은 빠졌는데 내콘에는 없어요 ㅠㅠ 아 ㅠㅠㅠ 돈 날렸어요 ㅠㅠ
739,740,2020년 1월 29일,4,Google 사용자,카카오페이로 결제하는 기능도 추가해 주시면 이용할게용😛
740,741,2021년 4월 21일,5,아쿵이,좋네요 계속 애용할께요
741,742,2022년 2월 8일,5,heeeun shin,저렴하게 구입해 잘 사용했어요
742,743,2021년 3월 25일,3,H SS,잘쓰고 있었는데 상품이 많이 없어졌네요.
743,744,2021년 8월 5일,5,크리스탈,최고의 어플입니다 재테크에 도움돼여 ㅎㅋㅎㅋ
744,745,2020년 8월 14일,5,상큼다앤,너무 좋아요 니콘내콘 최고에요
745,746,2020년 11월 3일,5,이선경,니콘내콘 잘 사용하고 있어요^^
746,747,2021년 4월 16일,5,Byeol Ha Lee,번거로운 절차없이 사용이 간편해요
747,748,2020년 8월 19일,1,아스파라거스떡볶이,네트워크 에러났다는데 어떻게 해결하나요? 그냥 환불하고싶네요
748,749,2021년 7월 3일,5,김윤보,학교 집 학원 자주 가는 곳 상품권이나 기프티콘 구매해서 제테크 가능한 점이 맘에 드네요
749,750,2021년 3월 17일,5,뿡뿡,사고팔기가 편리합니당 커피마실때 구매하여 사용하면 자체할인을 받을수있으므로 강추
750,751,2021년 4월 7일,5,이상훈,기프티콘 팔때 잘 사용하고 있어요
751,752,2020년 10월 17일,1,예린,친구한테 생일선물로 줬는데 오늘 학원끝나고 사먹으러 갔는데 썼다고 떴다고 하네요. 기프티콘 날짜는 2일 남고 친구한테 미안해 죽겠네요. 오늘 주말이라 상담원 채팅도 못치고.. 여태까지 이런일 없었는데 그냥 돈 뜯긴건가
752,753,2020년 12월 10일,2,송지연,분명 무료인데 카드결재가 뜸니다... 답변 부탁드려요
753,754,2021년 7월 10일,1,정다겸,핸드폰 바꾸고나니 앱실행이 안됩니다.커피2개나 구매해둔게 있는데;;
754,755,2020년 8월 11일,5,김효정,사용 못하는 기프티콘 처분할때 유용하게 사용하고 있습니다
755,756,2020년 8월 11일,5,서울여행,좋아요 기프티콘 사고 팔고 짱좋아요
756,757,2020년 10월 7일,5,양보람,카톡으로 니콘내콘 알았다가 어플있길래 설치해봤더니 가격제안 알림와서 너무 좋아요♥ 니콘내콘 짱
757,758,2022년 1월 1일,5,이은령,할인된 가격으로 구입할 수 있어 좋아요
758,759,2020년 3월 29일,3,Google 사용자,좋습니다 그런데 간편결제 카드 바꿀 방법은 없나요??
759,760,2021년 3월 10일,1,피터린치,3.9 업데이트 후 앱실행하면 바로 종료되네요?
760,761,2021년 2월 4일,5,박선영,아주 좋아요 여기서만 삽니다
761,762,2021년 4월 9일,1,Jun Soohyun,사용안되는 쿠폰 파는 곳 어제 구매하고 30분후에 사용햇는데 사용불가 오늘 고객센터전화하니 아예 전화안됨 카톡문의도 답장없음 이 정도믄 사기수준 빨리 환불바람 환불 미조치시 널리널리 알려드리겟음
762,763,2020년 4월 19일,1,Google 사용자,기프티콘 사려고 계산하는데 은행사정에 따라 3분에서 4분 소요된다면서 10분이 지나도 다음으로 안넘어가네요 은행에 무슨일이 있는거죠 강도가 다녀갔나 도대체 기프티콘을 어떻게 사라는건가요
763,764,2022년 6월 13일,1,손동영,메뉴보다비쌈
764,765,2020년 5월 29일,1,유송현,ㅋㅋㅋㅋㅋㅋ 뿌링클세트 16900원에 구매했는데 9500원으로 할인해주는 할인쿠폰이오네 상담할라니까 평일 6시까지한다하고 확인하고 파시는거 맞으신가요 어이없네요 정말
765,766,2021년 1월 30일,1,서수민,미성년자라고 해서 판매 못하는걱 어딨습니까...개인정보는 그거대로 인증하고 마지막되서 안된다하면 뭐하는거죠...미성년자라서 안되는거면 미성년자는 앱사용 금지하시던지 판매도 미성년자도 할수있게 만들어주세요
766,767,2021년 8월 6일,5,hyeoni S,저렴하게 사용가능
767,768,2021년 5월 15일,5,Kastureh Lionpus,시원한 아메리카노로 여름철에 위염예방에 도움줍니다.
768,769,2020년 5월 12일,1,김제리,자꾸 인증실패로 나옵니다. 인증실패가 바로 뜨고 패스인증요청이나 인증문자가 뒤에옵니다.
769,770,2021년 3월 10일,1,DONGJUN SUNG,업뎃후 접속이 안되네요 쿠폰사용 좀 합시다
770,771,2020년 10월 13일,5,홍A,모바일상품권 알뜰구매가 가능해요^^
771,772,2020년 8월 13일,5,정보영,기프티콘을싸게구매할수있어서좋음
772,773,2021년 5월 11일,4,황지영,스타벅스  카페라떼 270ml 크기 로 구입했습니다 . 오늘 편의점가서 바꿔먹을려고 하는데 결제 실패라고 뜹니다...아무리해도 사이즈 아니랍니다..헉시나해서 작은크기 200ml 해보니 결제가된다고하네요? 뭐죠?저는 270 ml 크기로해서 산건데..완전 ㅜㅜ사기잖아요 확인해주시고...교환해주시던지 환불해주세요 ㅠㅠ 기간도 짧은게 빨리 확인 부탁합니다!!! 카톡주세요!!! 이멜보냈는데도 확인해보니 읽음이라 되잇던데 답변도 없네요 맙소사 ㅜㅜ
773,774,2021년 10월 17일,1,윤우성,쓸려고보니 다른 자역에서 사용했다고 하네..ㅡㅡ부산에서
774,775,2021년 10월 26일,5,Super Devil,잘이용합니다 저렴하게
775,776,2021년 1월 14일,3,은슬,왜 농협으로 처음 결제하려하는데 오류가 뜨나요? 계좌가 농협밖에 없는 사람은 어떻게 결제하라는거죠? 빨리 고쳐주세요..
776,777,2020년 10월 21일,5,Google 사용자,쿠폰사용자라면 필수 어플 필요없는 쿠폰 바로 팔고 필요한쿠폰 바로 사는 어플 이제 중고 쿠폰 찾지말고 여기서 해결 .상품권도 사고 팔면 좋겠음
777,778,2021년 2월 2일,1,박초롱,이런것좀 만들지마쇼 정상적인 경로로 파는것도 아니고 남이 받은거 사진으로 다시 되파는 허접한 서비스인데ㅋㅋ 제휴인줄 알고 속고 사는 사람 존많문; 카카오에서 제재했음 좋겠네요^^ 여기서 사도 원래 쿠폰 주인이 취소나 사용하면 도와줄 방법없음 ㅅㄱ
778,779,2020년 11월 10일,5,호두나무,기프티콘 싸게 살수있고 선물받은 깊콘 팔수있어서 좋아요
779,780,2022년 4월 1일,5,김재경,화이트생크림케익 싸게 사왔습니다.
780,781,2022년 3월 15일,2,나신교,못쓰겠네 여기. 멈춰버리고 말이야'
781,782,2022년 4월 15일,5,이성민,잘쓰고있어요..
782,783,2021년 2월 5일,5,숨어푸,니콘내콘 이용해서 기프티콘 오늘 처음판매했는데 빨리판매되서 좋았어요
783,784,2022년 3월 10일,1,jk min,앱안열리는대요? 뭔가요?
784,785,2022년 4월 20일,5,Jonathan Choi,최고의앱!!
785,786,2021년 8월 2일,1,깅깅,본인인증 절차에서 인증 후 빈화면만 나오네요..
786,787,2021년 4월 7일,5,Kaiya Park,"일단값싸게 깁콘사서 쓸수있는점이 좋아요. 깁콘산게 즉석에서 반영됨. 단점은 국민은행,카뱅 연계안된다는것과 금액권의 잔액확인은안되요"
787,788,2022년 1월 29일,5,박성수,기프티콘 할인 받고 돈 아끼고 좋네요
788,789,2021년 2월 2일,5,goo ae,간단히 사고팔때 좋네요
789,790,2020년 9월 10일,1,barista j,무슨 기프티콘 사는데 핸드폰 인증에 공인 인증서 인증에 5번을 거쳐야하냐.. 안산다 안사
790,791,2021년 5월 6일,4,정형준,오늘 처음 알게되어 다운받고 사용한 사람인데 인스타 팔로우를 해서 구글폼에 작성하려는데 계속 안나오네요..
791,792,2021년 10월 19일,5,이유리,너무너무 감사합니다 좋은하루되세요
792,793,2021년 2월 14일,1,김미리,로그인이 안돼요 다시 회원가입하려고하면 안된다고 뜨는데 어떻게 해야하나요?
793,794,2021년 1월 20일,5,푸끄,좋아요! 이렇게 싸게 구매했었다니..
794,795,2021년 3월 11일,1,전승희,업뎃했더니 사용안됩니다.ㅠ
795,796,2021년 5월 30일,5,김안냥,스벅에서 사용하니 좋네요~^^
796,797,2021년 11월 23일,1,point sky,개 쓰레기어플 지들 멋대로 처리하고 개최악이네요 진짜 이딴앱 쓴게 하;
797,798,2022년 4월 17일,5,버들류우주,이건 상받아야됨..
798,799,2021년 10월 31일,4,준햄튜브,남은 돈을 계좌로 환급하고 싶은데 기능 없나요
799,800,2021년 4월 7일,4,구름솜솜,도움이 많이 되서 좋아요
800,801,2020년 9월 10일,3,안유라,기프티콘 팔때 여기서 파는데 막혀있는것도 있어서 좀 불편해요...
801,802,2021년 5월 8일,3,김기호,좋아요저렴하게구매하믄중임니다
802,803,2022년 2월 23일,5,은아이,바로사용이 되니 좋아요.
803,804,2022년 2월 20일,5,박덕자,저렴하게 잘 먹었습니다^^
804,805,2022년 3월 16일,3,희망갖자,요즘 렉 걸리고 이상해요
805,806,2021년 6월 3일,1,Kunki Oh,구매안됨 카드등록도 안됨 사용불가
806,807,2020년 11월 17일,5,샐러리맨,현재 시간 14시15분인데 카카오톡으로 문의내용을 보냈는데 아직도 안읽는거는 뭐죠? 원래 바로 답장이 오지 않나요.. 점심시간도 지났는데
807,808,2021년 5월 18일,5,&,좋아요 더 저렴하게해주심더감사해요^
808,809,2021년 5월 27일,5,Park Jin,할인받을수 있어서 좋아영
809,810,2019년 10월 15일,5,Google 사용자,안쓰는 기프티콘 판매도 하고 싸게 살 수 있어서 좋아요
810,811,2019년 4월 1일,5,Google 사용자,기프티콘 남는것들 여기서 처분가능하니 진짜 신세계에요 니콘내콘 대박입니다^^♡
811,812,2021년 7월 15일,2,김태호,미성년자는 쿠폰 판매 못하는게 아쉽네요..ㅠ
812,813,2022년 3월 3일,5,Ik Geun Jang,최고 절약 앱
813,814,2021년 7월 21일,5,강혜진,1500 원을 770원에 너무 좋아요.
814,815,2020년 9월 12일,5,쿠키,니콘내콘이 제일 사용하기 좋아요
815,816,2020년 6월 29일,5,Jhonber KIM,이런게 있는줄 몰랐네... 싸게 먹을수 있었는데...
816,817,2020년 8월 19일,3,YEONKYEONG YOON,아무것도 안떠요. 제가 구매한 쿠폰도 안뜨구요. 왜 이러죠??
817,818,2021년 6월 3일,5,단지,저렴히 잘사용했습니다
818,819,2021년 4월 7일,5,Boreum Choe,사용하기 편하고 좋아요
819,820,2021년 10월 9일,5,Young Sun Sim,생일케익 할인받아 잘 구매했습니다!
820,821,2022년 1월 4일,1,정은비,왜 아이디비번찾기가.안되는가죠
821,822,2022년 3월 12일,5,짱짱,너무 좋아요
822,823,2021년 3월 3일,5,Eunyeong Lee,좋아요. 깊티콘 사기 걱정도 없고요
823,824,2020년 8월 12일,5,윤소영,너무 편하고좋아요ㅎㅎ
824,825,2021년 4월 6일,1,emo rain,로그인이 안되면 이 앱은 대체....
825,826,2022년 3월 5일,5,한상민,아주좋아요
826,827,2022년 2월 4일,1,Hayden Song,사이렌 오더가 안되는 쿠폰은 미리 적어놓던가 쓸려고 하니까 불편하게 만드네 대표야 cs 갈아엎고 서비스 접어라
827,828,2021년 3월 17일,5,ZOO O,어차피 돈내야하는거 핵저렴으로 사서 사용합니다
828,829,2021년 12월 19일,5,도지아,저렴하게 음료 살 수 있어서 좋아요
829,830,2021년 11월 22일,5,Kim민식,편하고 좋네요
830,831,2020년 12월 10일,5,채승훈,좋아요 강력추천입니다
831,832,2022년 1월 11일,5,김정숙,저렴하게구입할 수있어좋아요
832,833,2021년 2월 17일,1,이름chs,사용했더니 사용된 쿠폰이라고 하네요
833,834,2021년 6월 29일,1,머금살,켜자마자꺼지네요 왜그럴까요
834,835,2020년 5월 2일,1,홍비냥,회원가입이 안되는되여?? 서버에 무슨 짓을 해놓은거죠
835,836,2019년 11월 15일,5,Google 사용자,할인쿠폰 놓칠수없죠~ㅋ
836,837,2021년 5월 10일,5,윶윶,저렴하게 살 수 있어서 좋아요!!!!
837,838,2021년 6월 10일,1,진진,앱 접속이 계속 안돼요
838,839,2020년 10월 16일,5,박진성,니콘내콘 최고에요 무조건 강추
839,840,2021년 10월 6일,3,지민,어째서 미성년자는 깊티 판매를 못 하는건가요..ㅜ
